 format: day,hour,forecast,value  location:71_132 Start : 20120101 
 3,0200,+34,50.000000 
 3,0200,+37,65.000000 
 3,0200,+40,70.000000 
 3,0200,+43,80.000000 
 3,0200,+46,75.000000 
 3,0200,+49,40.000000 
 3,0500,+4,60.000000 
 3,0500,+7,70.000000 
 3,0500,+10,75.000000 
 3,0500,+13,80.000000 
 3,0500,+16,85.000000 
 3,0500,+19,80.000000 
 3,0500,+22,40.000000 
 3,0500,+25,30.000000 
 3,0500,+28,35.000000 
 3,0500,+31,50.000000 
 3,0500,+34,65.000000 
 3,0500,+37,70.000000 
 3,0500,+40,80.000000 
 3,0500,+43,75.000000 
 3,0500,+46,40.000000 
 3,0800,+4,70.000000 
 3,0800,+7,75.000000 
 3,0800,+10,80.000000 
 3,0800,+13,75.000000 
 3,0800,+16,70.000000 
 3,0800,+19,40.000000 
 3,0800,+22,25.000000 
 3,0800,+25,30.000000 
 3,0800,+28,50.000000 
 3,0800,+31,65.000000 
 3,0800,+34,80.000000 
 3,0800,+37,85.000000 
 3,0800,+40,75.000000 
 3,0800,+43,40.000000 
 3,0800,+46,25.000000 
 3,0800,+49,30.000000 
 3,0800,+52,50.000000 
 3,0800,+55,65.000000 
 3,1100,+4,75.000000 
 3,1100,+7,80.000000 
 3,1100,+10,75.000000 
 3,1100,+13,70.000000 
 3,1100,+16,40.000000 
 3,1100,+19,25.000000 
 3,1100,+22,30.000000 
 3,1100,+25,50.000000 
 3,1100,+28,65.000000 
 3,1100,+31,80.000000 
 3,1100,+34,85.000000 
 3,1100,+37,75.000000 
 3,1100,+40,40.000000 
 3,1100,+43,25.000000 
 3,1100,+46,30.000000 
 3,1100,+49,50.000000 
 3,1100,+52,65.000000 
 3,1400,+4,80.000000 
 3,1400,+7,75.000000 
 3,1400,+10,70.000000 
 3,1400,+13,40.000000 
 3,1400,+16,25.000000 
 3,1400,+19,30.000000 
 3,1400,+22,50.000000 
 3,1400,+25,65.000000 
 3,1400,+28,80.000000 
 3,1400,+31,85.000000 
 3,1400,+34,75.000000 
 3,1400,+37,40.000000 
 3,1400,+40,25.000000 
 3,1400,+43,30.000000 
 3,1400,+46,50.000000 
 3,1400,+49,65.000000 
 3,1700,+4,75.000000 
 3,1700,+7,70.000000 
 3,1700,+10,40.000000 
 3,1700,+13,25.000000 
 3,1700,+16,30.000000 
 3,1700,+19,50.000000 
 3,1700,+22,65.000000 
 3,1700,+25,80.000000 
 3,1700,+28,85.000000 
 3,1700,+31,75.000000 
 3,1700,+34,40.000000 
 3,1700,+37,25.000000 
 3,1700,+40,30.000000 
 3,1700,+43,50.000000 
 3,1700,+46,65.000000 
 3,2000,+4,76.000000 
 3,2000,+7,50.000000 
 3,2000,+10,35.000000 
 3,2000,+13,50.000000 
 3,2000,+16,55.000000 
 3,2000,+19,70.000000 
 3,2000,+22,80.000000 
 3,2000,+25,80.000000 
 3,2000,+28,70.000000 
 3,2000,+31,45.000000 
 3,2000,+34,25.000000 
 3,2000,+37,40.000000 
 3,2000,+40,60.000000 
 3,2000,+43,70.000000 
 3,2000,+46,80.000000 
 3,2000,+49,85.000000 
 3,2000,+52,80.000000 
 3,2000,+55,50.000000 
 3,2300,+4,50.000000 
 3,2300,+7,35.000000 
 3,2300,+10,50.000000 
 3,2300,+13,55.000000 
 3,2300,+16,70.000000 
 3,2300,+19,80.000000 
 3,2300,+22,80.000000 
 3,2300,+25,70.000000 
 3,2300,+28,45.000000 
 3,2300,+31,25.000000 
 3,2300,+34,40.000000 
 3,2300,+37,60.000000 
 3,2300,+40,70.000000 
 3,2300,+43,80.000000 
 3,2300,+46,85.000000 
