 format: day,hour,forecast,value  location:73_135 Start : 20120101 
 2,2300,+34,-4.900000 
 2,2300,+37,-8.000000 
 2,2300,+40,-10.300000 
 2,2300,+43,-12.600000 
 2,2300,+46,-13.900000 
 2,2300,+49,-11.800000 
 2,2300,+52,-4.300000 
 3,0200,+4,-2.200000 
 3,0200,+7,-2.000000 
 3,0200,+10,-4.400000 
 3,0200,+13,-7.600000 
 3,0200,+16,-9.800000 
 3,0200,+19,-11.600000 
 3,0200,+22,-11.300000 
 3,0200,+25,-4.100000 
 3,0200,+28,-1.700000 
 3,0200,+31,-4.900000 
 3,0200,+34,-8.000000 
 3,0200,+37,-10.300000 
 3,0200,+40,-12.600000 
 3,0200,+43,-13.900000 
 3,0200,+46,-11.800000 
 3,0200,+49,-4.300000 
 3,0500,+4,-2.000000 
 3,0500,+7,-4.400000 
 3,0500,+10,-7.600000 
 3,0500,+13,-9.800000 
 3,0500,+16,-11.600000 
 3,0500,+19,-11.300000 
 3,0500,+22,-4.100000 
 3,0500,+25,-1.700000 
 3,0500,+28,-4.900000 
 3,0500,+31,-8.000000 
 3,0500,+34,-10.300000 
 3,0500,+37,-12.600000 
 3,0500,+40,-13.900000 
 3,0500,+43,-11.800000 
 3,0500,+46,-4.300000 
 3,0800,+4,-5.300000 
 3,0800,+7,-7.500000 
 3,0800,+10,-9.600000 
 3,0800,+13,-11.700000 
 3,0800,+16,-12.400000 
 3,0800,+19,-5.000000 
 3,0800,+22,-2.800000 
 3,0800,+25,-5.000000 
 3,0800,+28,-8.000000 
 3,0800,+31,-10.400000 
 3,0800,+34,-12.500000 
 3,0800,+37,-13.700000 
 3,0800,+40,-11.600000 
 3,0800,+43,-4.300000 
 3,0800,+46,-1.000000 
 3,0800,+49,-3.500000 
 3,0800,+52,-6.800000 
 3,0800,+55,-9.500000 
 3,1100,+4,-7.500000 
 3,1100,+7,-9.600000 
 3,1100,+10,-11.700000 
 3,1100,+13,-12.400000 
 3,1100,+16,-5.000000 
 3,1100,+19,-2.800000 
 3,1100,+22,-5.000000 
 3,1100,+25,-8.000000 
 3,1100,+28,-10.400000 
 3,1100,+31,-12.500000 
 3,1100,+34,-13.700000 
 3,1100,+37,-11.600000 
 3,1100,+40,-4.300000 
 3,1100,+43,-1.000000 
 3,1100,+46,-3.500000 
 3,1100,+49,-6.800000 
 3,1100,+52,-9.500000 
 3,1400,+4,-9.500000 
 3,1400,+7,-11.700000 
 3,1400,+10,-12.400000 
 3,1400,+13,-5.000000 
 3,1400,+16,-2.800000 
 3,1400,+19,-5.000000 
 3,1400,+22,-8.000000 
 3,1400,+25,-10.400000 
 3,1400,+28,-12.500000 
 3,1400,+31,-13.700000 
 3,1400,+34,-11.600000 
 3,1400,+37,-4.300000 
 3,1400,+40,-1.100000 
 3,1400,+43,-3.500000 
 3,1400,+46,-6.800000 
 3,1400,+49,-9.500000 
 3,1700,+4,-11.700000 
 3,1700,+7,-12.300000 
 3,1700,+10,-5.000000 
 3,1700,+13,-2.800000 
 3,1700,+16,-5.000000 
 3,1700,+19,-8.000000 
 3,1700,+22,-10.400000 
 3,1700,+25,-12.500000 
 3,1700,+28,-13.700000 
 3,1700,+31,-11.600000 
 3,1700,+34,-4.300000 
 3,1700,+37,-1.100000 
 3,1700,+40,-3.500000 
 3,1700,+43,-6.800000 
 3,1700,+46,-9.500000 
 3,2000,+4,-8.400000 
 3,2000,+7,-4.200000 
 3,2000,+10,-2.100000 
 3,2000,+13,-4.200000 
